Datetime,Slots
2021-07-29 19:36:40,4
2021-07-29 21:35:40,5
2021-07-29 22:01:40,6
2021-07-30 01:43:40,5
2021-07-30 02:06:40,6
2021-07-30 03:51:40,5
2021-07-30 03:52:40,4
2021-07-30 04:41:40,5
2021-07-30 08:27:40,6
2021-07-30 08:53:40,5
2021-07-30 09:00:40,6
2021-07-30 12:48:40,5
2021-07-30 13:38:40,4
2021-07-30 18:03:40,3
2021-07-30 21:04:40,2
2021-07-30 21:43:40,3
2021-07-30 21:57:40,2
2021-07-31 02:29:40,1
2021-07-31 02:35:40,0
2021-07-31 04:13:40,1
2021-07-31 05:19:40,0
2021-07-31 09:46:40,1
2021-07-31 11:54:40,2
2021-07-31 15:20:40,1
2021-07-31 18:30:40,2
2021-07-31 21:24:40,3
2021-07-31 21:42:40,2
2021-07-31 23:12:40,1
2021-08-01 00:37:40,2
2021-08-01 02:46:40,3
2021-08-01 05:51:40,4
2021-08-01 10:40:40,3
2021-08-01 12:32:40,4
2021-08-01 13:16:40,5
2021-08-01 18:15:40,4
2021-08-01 18:42:40,5
2021-08-01 19:19:40,6
2021-08-01 19:39:40,5
2021-08-01 19:45:40,4
2021-08-01 20:57:40,3
2021-08-02 01:24:40,4
2021-08-02 04:14:40,5
2021-08-02 04:32:40,6
2021-08-02 08:56:40,5
2021-08-02 13:38:40,4
2021-08-02 16:28:40,5
2021-08-02 19:18:40,4
2021-08-02 23:01:40,3
2021-08-03 00:06:40,4
2021-08-03 03:48:40,3
2021-08-03 06:21:40,4
2021-08-03 09:50:40,5
2021-08-03 12:18:40,6
2021-08-03 16:32:40,5
2021-08-03 20:07:40,4
2021-08-03 23:26:40,3
2021-08-04 02:53:40,4
2021-08-04 06:38:40,5
2021-08-04 10:10:40,4
2021-08-04 12:49:40,5
2021-08-04 15:29:40,6
2021-08-04 18:00:40,5
2021-08-04 18:45:40,6
2021-08-04 19:46:40,5
2021-08-04 20:41:40,4
2021-08-04 23:10:40,3
2021-08-05 00:11:40,4
2021-08-05 02:15:40,5
2021-08-05 02:34:40,4
2021-08-05 03:14:40,3
2021-08-05 03:27:40,4
2021-08-05 06:13:40,5
2021-08-05 09:07:40,6
2021-08-05 09:44:40,5
2021-08-05 14:00:40,6
2021-08-05 14:29:40,5
2021-08-05 16:37:40,6
2021-08-05 19:15:40,5
2021-08-05 20:30:40,4
2021-08-06 01:29:40,3
2021-08-06 06:29:40,4
2021-08-06 11:28:40,3
2021-08-06 11:51:40,2
2021-08-06 12:55:40,3
2021-08-06 13:15:40,4
2021-08-06 16:43:40,3
2021-08-06 20:17:40,2
2021-08-06 22:06:40,1
2021-08-07 01:26:40,2
2021-08-07 04:15:40,3
2021-08-07 05:37:40,4
2021-08-07 08:39:40,3
2021-08-07 11:16:40,4
2021-08-07 15:40:40,3
2021-08-07 15:49:40,4
2021-08-07 16:43:40,5
2021-08-07 21:24:40,6
2021-08-07 22:54:40,5
2021-08-08 01:02:40,6
2021-08-08 05:19:40,5
2021-08-08 06:17:40,4
2021-08-08 06:31:40,3
2021-08-08 09:14:40,2
2021-08-08 10:38:40,1
2021-08-08 14:41:40,2
2021-08-08 19:30:40,1
2021-08-08 20:57:40,2
2021-08-08 21:04:40,1
2021-08-08 21:09:40,2
2021-08-09 00:05:40,3
2021-08-09 02:20:40,4
2021-08-09 03:38:40,3
2021-08-09 08:10:40,2
2021-08-09 09:06:40,1
2021-08-09 13:38:40,0
2021-08-09 14:32:40,1
2021-08-09 19:14:40,2
2021-08-09 20:15:40,1
2021-08-09 21:25:40,0
2021-08-10 02:12:40,1
2021-08-10 06:44:40,2
2021-08-10 08:11:40,3
2021-08-10 10:06:40,4
2021-08-10 12:17:40,5
2021-08-10 12:49:40,4
2021-08-10 15:46:40,5
2021-08-10 18:17:40,4
2021-08-10 22:50:40,5
2021-08-11 00:41:40,4
2021-08-11 01:46:40,5
2021-08-11 02:45:40,6
2021-08-11 06:34:40,5
2021-08-11 11:30:40,6
2021-08-11 13:40:40,5
2021-08-11 16:14:40,4
2021-08-11 17:22:40,5
2021-08-11 20:20:40,4
2021-08-11 21:22:40,5
2021-08-12 00:16:40,4
2021-08-12 00:32:40,3
2021-08-12 03:42:40,4
2021-08-12 06:05:40,5
2021-08-12 10:08:40,6
2021-08-12 15:07:40,5
2021-08-12 19:27:40,6
2021-08-12 20:15:40,5
2021-08-12 23:41:40,4
2021-08-13 02:00:40,5
2021-08-13 03:13:40,6
2021-08-13 03:14:40,5
2021-08-13 07:46:40,6
2021-08-13 08:33:40,5
2021-08-13 12:37:40,6
2021-08-13 12:53:40,5
2021-08-13 13:20:40,6
2021-08-13 14:01:40,5
2021-08-13 15:53:40,6
2021-08-13 18:23:40,5
2021-08-13 19:35:40,4
2021-08-13 21:45:40,3
2021-08-13 22:51:40,2
2021-08-14 00:06:40,3
2021-08-14 03:29:40,4
2021-08-14 07:23:40,3
2021-08-14 09:37:40,4
2021-08-14 13:54:40,5
2021-08-14 14:22:40,6
2021-08-14 15:15:40,5
2021-08-14 19:13:40,6
2021-08-14 23:46:40,5
2021-08-15 03:32:40,6
2021-08-15 07:47:40,5
2021-08-15 11:34:40,6
2021-08-15 13:10:40,5
2021-08-15 17:21:40,6
2021-08-15 19:28:40,5
2021-08-15 19:54:40,6
2021-08-15 21:51:40,5
2021-08-16 01:49:40,4
2021-08-16 02:32:40,3
2021-08-16 06:18:40,4
2021-08-16 07:10:40,5
2021-08-16 07:37:40,4
2021-08-16 12:02:40,5
2021-08-16 15:41:40,6
2021-08-16 18:54:40,5
2021-08-16 23:10:40,6
2021-08-17 02:36:40,5
2021-08-17 04:03:40,4
2021-08-17 08:43:40,3
2021-08-17 13:27:40,2
2021-08-17 16:04:40,3
2021-08-17 20:14:40,4
2021-08-18 00:55:40,5
2021-08-18 03:04:40,6
2021-08-18 05:19:40,5
2021-08-18 07:08:40,6
2021-08-18 10:28:40,5
2021-08-18 13:43:40,4
2021-08-18 17:16:40,5
2021-08-18 17:19:40,6
2021-08-18 17:24:40,5
2021-08-18 18:23:40,6
2021-08-18 23:21:40,5
2021-08-19 00:13:40,4
2021-08-19 02:38:40,3
2021-08-19 03:43:40,2
2021-08-19 07:18:40,3
2021-08-19 09:18:40,4
2021-08-19 12:54:40,3
2021-08-19 16:57:40,4
2021-08-19 20:35:40,5
2021-08-20 00:03:40,4
2021-08-20 03:20:40,3
2021-08-20 05:28:40,4
2021-08-20 05:54:40,5
2021-08-20 07:54:40,4
2021-08-20 10:57:40,5
2021-08-20 15:05:40,4
2021-08-20 18:53:40,3
2021-08-20 23:20:40,4
2021-08-20 23:48:40,5
2021-08-21 01:12:40,6
2021-08-21 05:48:40,5
2021-08-21 06:42:40,4
2021-08-21 10:08:40,3
2021-08-21 11:30:40,4
2021-08-21 15:07:40,5
2021-08-21 15:43:40,6
2021-08-21 18:38:40,5
2021-08-21 22:35:40,4
2021-08-22 01:50:40,3
2021-08-22 02:44:40,2
2021-08-22 02:53:40,1
2021-08-22 06:03:40,0
2021-08-22 07:11:40,1
2021-08-22 08:18:40,2
2021-08-22 11:34:40,3
2021-08-22 13:34:40,4
2021-08-22 14:03:40,5
2021-08-22 16:56:40,4
2021-08-22 20:02:40,5
2021-08-22 23:43:40,4
2021-08-23 01:56:40,3
2021-08-23 04:12:40,2
2021-08-23 05:41:40,1
2021-08-23 08:55:40,0
2021-08-23 08:59:40,1
2021-08-23 11:17:40,0
2021-08-23 13:00:40,1
2021-08-23 17:15:40,2
2021-08-23 18:57:40,3
2021-08-23 20:40:40,2
2021-08-24 00:09:40,1
2021-08-24 03:18:40,2
2021-08-24 04:40:40,3
2021-08-24 05:17:40,2
2021-08-24 06:02:40,1
2021-08-24 07:13:40,2
2021-08-24 11:31:40,3
2021-08-24 13:05:40,4
2021-08-24 15:17:40,3
2021-08-24 19:34:40,4
2021-08-24 22:09:40,5
2021-08-24 22:12:40,4
2021-08-25 02:20:40,3
2021-08-25 04:37:40,4
2021-08-25 07:24:40,3
2021-08-25 10:20:40,4
2021-08-25 13:31:40,5
2021-08-25 16:36:40,4
2021-08-25 16:55:40,5
2021-08-25 21:23:40,6
2021-08-25 22:33:40,5
2021-08-26 01:38:40,6
2021-08-26 02:47:40,5
2021-08-26 03:37:40,6
2021-08-26 07:38:40,5
2021-08-26 12:10:40,6
2021-08-26 12:51:40,5
2021-08-26 14:55:40,4
2021-08-26 16:57:40,5
2021-08-26 18:40:40,6
2021-08-26 18:51:40,5
2021-08-26 21:00:40,4
2021-08-27 01:13:40,5
2021-08-27 04:32:40,4
2021-08-27 06:29:40,5
2021-08-27 09:38:40,4
2021-08-27 14:33:40,3
2021-08-27 17:26:40,4
2021-08-27 18:59:40,5
2021-08-27 20:10:40,6
2021-08-27 22:42:40,5
2021-08-28 00:40:40,4
2021-08-28 03:17:40,5
2021-08-28 04:55:40,6
2021-08-28 09:24:40,5
2021-08-28 12:18:40,6
2021-08-28 15:22:40,5
2021-08-28 18:50:40,6
2021-08-28 19:34:40,5
2021-08-28 21:15:40,4
2021-08-28 23:19:40,3
2021-08-29 01:03:40,2
2021-08-29 01:06:40,3
2021-08-29 03:23:40,4
2021-08-29 06:34:40,3
2021-08-29 10:06:40,2
2021-08-29 14:39:40,1
2021-08-29 14:51:40,0
2021-08-29 15:59:40,1
2021-08-29 16:51:40,2
2021-08-29 19:45:40,3
2021-08-30 00:44:40,4
2021-08-30 01:09:40,5
2021-08-30 05:50:40,6
2021-08-30 08:32:40,5
2021-08-30 09:01:40,4
2021-08-30 10:06:40,3
2021-08-30 15:01:40,4
2021-08-30 18:37:40,3
2021-08-30 21:32:40,2
2021-08-31 01:24:40,3
2021-08-31 05:38:40,4
2021-08-31 07:09:40,3
2021-08-31 07:18:40,4
2021-08-31 09:43:40,3
2021-08-31 14:28:40,4
2021-08-31 16:24:40,3
2021-08-31 19:53:40,2
2021-08-31 22:19:40,1
2021-09-01 02:07:40,2
2021-09-01 06:18:40,3
2021-09-01 08:16:40,2
2021-09-01 12:28:40,3
2021-09-01 13:01:40,2
2021-09-01 16:28:40,1
2021-09-01 21:28:40,2
2021-09-02 01:35:40,1
2021-09-02 04:35:40,0
2021-09-02 06:10:40,1
2021-09-02 06:58:40,0
2021-09-02 11:08:40,1
2021-09-02 14:56:40,2
2021-09-02 16:51:40,1
2021-09-02 16:55:40,0
2021-09-02 18:38:40,1
2021-09-02 21:52:40,2
2021-09-03 01:17:40,1
2021-09-03 02:00:40,0
2021-09-03 02:38:40,1
2021-09-03 04:52:40,0
2021-09-03 07:29:40,1
2021-09-03 12:24:40,2
2021-09-03 15:14:40,1
2021-09-03 17:54:40,2
2021-09-03 20:24:40,1
2021-09-03 20:39:40,0
2021-09-04 00:40:40,1
2021-09-04 04:20:40,0
2021-09-04 06:48:40,1
2021-09-04 11:07:40,2
2021-09-04 16:01:40,1
2021-09-04 17:06:40,2
2021-09-04 18:53:40,3
2021-09-04 21:22:40,2
2021-09-05 00:52:40,3
2021-09-05 01:08:40,2
2021-09-05 02:15:40,3
2021-09-05 06:41:40,2
2021-09-05 10:04:40,3
2021-09-05 12:43:40,2
2021-09-05 16:42:40,1
2021-09-05 19:29:40,0
2021-09-05 22:41:40,1
2021-09-05 23:00:40,2
2021-09-06 02:31:40,1
2021-09-06 05:02:40,2
2021-09-06 06:52:40,1
2021-09-06 08:14:40,0
2021-09-06 13:12:40,1
2021-09-06 14:29:40,0
2021-09-06 15:27:40,1
2021-09-06 17:41:40,2
2021-09-06 19:46:40,1
2021-09-06 20:12:40,0
2021-09-06 22:48:40,1
2021-09-07 03:27:40,2
2021-09-07 05:33:40,1
2021-09-07 08:44:40,2
2021-09-07 12:47:40,1
2021-09-07 15:28:40,2
2021-09-07 15:41:40,3
2021-09-07 19:14:40,2
2021-09-07 21:45:40,1
2021-09-08 01:55:40,0
2021-09-08 04:39:40,1
2021-09-08 07:34:40,0
2021-09-08 07:43:40,1
2021-09-08 09:43:40,2
2021-09-08 12:11:40,1
2021-09-08 12:56:40,0
2021-09-08 15:50:40,1
2021-09-08 19:04:40,0
2021-09-08 22:43:40,1
2021-09-09 00:11:40,2
2021-09-09 02:05:40,1
2021-09-09 06:07:40,0
2021-09-09 09:01:40,1
2021-09-09 10:12:40,2
2021-09-09 10:51:40,3
2021-09-09 14:49:40,2
2021-09-09 19:45:40,3
2021-09-09 21:55:40,4
2021-09-10 00:09:40,5
2021-09-10 02:54:40,4
2021-09-10 03:36:40,5
2021-09-10 05:07:40,6
2021-09-10 09:21:40,5
2021-09-10 10:19:40,4
2021-09-10 14:44:40,5
2021-09-10 18:10:40,4
2021-09-10 18:40:40,3
2021-09-10 20:57:40,4
2021-09-10 21:29:40,5
2021-09-10 23:52:40,4
2021-09-11 02:13:40,5
2021-09-11 03:14:40,6
2021-09-11 03:56:40,5
2021-09-11 05:24:40,6
2021-09-11 08:12:40,5
2021-09-11 09:59:40,4
2021-09-11 14:37:40,3
2021-09-11 19:26:40,2
2021-09-11 21:53:40,3
2021-09-12 00:58:40,2
2021-09-12 02:02:40,3
2021-09-12 02:33:40,2
2021-09-12 03:26:40,3
2021-09-12 06:10:40,4
2021-09-12 08:32:40,3
2021-09-12 10:30:40,2
2021-09-12 14:46:40,3
2021-09-12 19:22:40,4
2021-09-12 19:30:40,3
2021-09-12 20:25:40,2
2021-09-12 22:15:40,3
2021-09-13 00:34:40,2
2021-09-13 02:55:40,1
2021-09-13 07:09:40,2
2021-09-13 10:49:40,3
2021-09-13 11:46:40,2
2021-09-13 13:12:40,1
2021-09-13 14:16:40,0
2021-09-13 19:11:40,1
2021-09-13 23:37:40,0
2021-09-14 02:11:40,1
2021-09-14 02:35:40,0
2021-09-14 07:05:40,1
2021-09-14 10:42:40,0
2021-09-14 13:38:40,1
2021-09-14 14:51:40,2
2021-09-14 18:23:40,1
2021-09-14 18:44:40,0
2021-09-14 22:45:40,1
2021-09-15 00:14:40,2
2021-09-15 03:41:40,3
2021-09-15 05:16:40,4
2021-09-15 07:33:40,5
2021-09-15 08:54:40,4
2021-09-15 09:49:40,5
2021-09-15 11:19:40,6
2021-09-15 13:21:40,5
2021-09-15 15:00:40,6
2021-09-15 17:19:40,5
2021-09-15 18:13:40,6
2021-09-15 22:52:40,5
2021-09-16 01:15:40,6
2021-09-16 02:02:40,5
2021-09-16 02:46:40,6
2021-09-16 05:53:40,5
2021-09-16 06:04:40,6
2021-09-16 08:23:40,5
2021-09-16 11:37:40,6
2021-09-16 11:51:40,5
2021-09-16 15:49:40,4
2021-09-16 16:37:40,3
2021-09-16 19:40:40,2
2021-09-16 23:25:40,1
2021-09-17 03:42:40,0
2021-09-17 08:27:40,1
2021-09-17 10:22:40,2
2021-09-17 11:25:40,3
2021-09-17 13:35:40,4
2021-09-17 15:57:40,3
2021-09-17 20:06:40,4
2021-09-18 01:03:40,5
2021-09-18 01:24:40,6
2021-09-18 03:27:40,5
2021-09-18 05:07:40,6
2021-09-18 05:16:40,5
2021-09-18 08:07:40,6
2021-09-18 08:35:40,5
2021-09-18 10:13:40,6
2021-09-18 14:08:40,5
2021-09-18 16:02:40,4
2021-09-18 18:44:40,5
2021-09-18 21:03:40,4
2021-09-18 22:58:40,5
2021-09-19 01:44:40,6
2021-09-19 03:33:40,5
2021-09-19 07:55:40,4
2021-09-19 08:14:40,5
2021-09-19 09:09:40,4
2021-09-19 09:13:40,3
2021-09-19 10:05:40,2
2021-09-19 13:33:40,1
2021-09-19 14:12:40,2
2021-09-19 18:45:40,1
2021-09-19 19:42:40,0
2021-09-19 22:56:40,1
2021-09-20 01:47:40,2
2021-09-20 06:27:40,3
2021-09-20 10:07:40,4
2021-09-20 12:51:40,5
2021-09-20 15:17:40,4
2021-09-20 19:05:40,5
2021-09-20 19:23:40,6
2021-09-21 00:18:40,5
2021-09-21 01:30:40,4
2021-09-21 05:36:40,3
2021-09-21 05:51:40,4
2021-09-21 06:05:40,5
2021-09-21 09:00:40,6
2021-09-21 12:33:40,5
2021-09-21 16:08:40,6
2021-09-21 17:50:40,5
2021-09-21 20:59:40,6
2021-09-21 22:57:40,5
2021-09-22 01:39:40,4
2021-09-22 05:27:40,5
2021-09-22 06:00:40,6
2021-09-22 09:05:40,5
2021-09-22 11:41:40,6
2021-09-22 16:07:40,5
2021-09-22 16:12:40,4
2021-09-22 20:14:40,5
2021-09-22 23:36:40,4
2021-09-23 01:13:40,3
2021-09-23 05:56:40,2
2021-09-23 07:15:40,3
2021-09-23 11:19:40,2
2021-09-23 12:44:40,1
2021-09-23 16:14:40,2
2021-09-23 19:23:40,1
2021-09-23 22:48:40,2
2021-09-23 22:51:40,1
2021-09-24 01:09:40,2
2021-09-24 04:11:40,1
2021-09-24 08:02:40,0
2021-09-24 09:51:40,1
2021-09-24 11:09:40,2
2021-09-24 14:37:40,3
2021-09-24 16:23:40,4
2021-09-24 19:39:40,5
2021-09-24 20:27:40,6
2021-09-24 22:56:40,5
2021-09-25 01:08:40,6
2021-09-25 03:46:40,5
2021-09-25 05:40:40,6
2021-09-25 06:14:40,5
2021-09-25 06:39:40,4
2021-09-25 07:07:40,3
2021-09-25 11:28:40,2
2021-09-25 14:22:40,3
2021-09-25 17:27:40,2
2021-09-25 20:23:40,1
2021-09-26 00:58:40,0
2021-09-26 02:21:40,1
2021-09-26 03:27:40,0
2021-09-26 03:59:40,1
2021-09-26 04:45:40,0
2021-09-26 06:33:40,1
2021-09-26 10:57:40,2
2021-09-26 12:13:40,3
2021-09-26 16:18:40,2
2021-09-26 20:48:40,1
2021-09-26 22:29:40,0
2021-09-27 02:21:40,1
2021-09-27 03:59:40,0
2021-09-27 04:34:40,1
2021-09-27 08:36:40,2
2021-09-27 09:54:40,1
2021-09-27 14:00:40,2
2021-09-27 15:12:40,3
2021-09-27 18:28:40,2
2021-09-27 19:12:40,3
2021-09-27 20:14:40,2
2021-09-28 00:25:40,3
2021-09-28 01:37:40,2
2021-09-28 01:50:40,3
2021-09-28 06:42:40,2
2021-09-28 08:52:40,3
2021-09-28 12:11:40,2
2021-09-28 12:46:40,1
2021-09-28 13:46:40,0
2021-09-28 18:38:40,1
2021-09-28 22:31:40,0
2021-09-29 01:18:40,1
2021-09-29 02:13:40,2
2021-09-29 06:35:40,3
2021-09-29 10:57:40,2
2021-09-29 13:52:40,1
2021-09-29 16:06:40,0
2021-09-29 17:50:40,1
2021-09-29 20:52:40,0
2021-09-29 23:03:40,1
2021-09-29 23:35:40,0
2021-09-30 02:20:40,1
2021-09-30 05:50:40,2
2021-09-30 08:25:40,1
2021-09-30 11:36:40,0
2021-09-30 15:03:40,1
2021-09-30 17:49:40,0
2021-09-30 19:05:40,1
2021-09-30 21:54:40,0
2021-09-30 22:45:40,1
2021-10-01 01:59:40,0
2021-10-01 03:16:40,1
2021-10-01 06:18:40,0
2021-10-01 10:20:40,1
2021-10-01 10:59:40,2
2021-10-01 12:44:40,1
2021-10-01 15:03:40,2
2021-10-01 16:56:40,3
2021-10-01 17:10:40,4
2021-10-01 17:47:40,5
2021-10-01 18:01:40,4
2021-10-01 20:35:40,3
2021-10-01 22:46:40,2
2021-10-02 03:38:40,3
2021-10-02 07:44:40,2
2021-10-02 08:19:40,1
2021-10-02 11:45:40,0
2021-10-02 12:54:40,1
2021-10-02 15:00:40,2
2021-10-02 19:21:40,3
2021-10-02 21:33:40,4
2021-10-02 23:49:40,3
2021-10-03 01:16:40,2
2021-10-03 04:09:40,3
2021-10-03 05:58:40,4
2021-10-03 09:03:40,5
2021-10-03 10:40:40,4
2021-10-03 13:36:40,3
2021-10-03 14:03:40,4
2021-10-03 15:08:40,3
2021-10-03 18:20:40,2
2021-10-03 21:55:40,1
2021-10-04 00:15:40,2
2021-10-04 02:35:40,1
2021-10-04 03:36:40,0
2021-10-04 05:35:40,1
2021-10-04 10:27:40,2
2021-10-04 15:27:40,1
2021-10-04 19:37:40,0
2021-10-04 21:57:40,1
2021-10-05 00:22:40,2
2021-10-05 03:27:40,1
2021-10-05 06:44:40,0
2021-10-05 10:47:40,1
2021-10-05 12:28:40,0
2021-10-05 17:12:40,1
2021-10-05 20:45:40,0
2021-10-06 01:31:40,1
2021-10-06 02:08:40,0
2021-10-06 06:52:40,1
2021-10-06 09:41:40,0
2021-10-06 12:04:40,1
2021-10-06 13:20:40,2
2021-10-06 18:03:40,1
2021-10-06 19:40:40,0
2021-10-07 00:15:40,1
2021-10-07 00:59:40,2
2021-10-07 02:55:40,3
2021-10-07 04:19:40,4
2021-10-07 06:50:40,3
2021-10-07 08:51:40,2
2021-10-07 12:18:40,1
2021-10-07 16:57:40,2
2021-10-07 18:56:40,3
2021-10-07 22:10:40,2
2021-10-08 01:17:40,1
2021-10-08 05:38:40,0
2021-10-08 07:36:40,1
2021-10-08 08:47:40,0
2021-10-08 11:48:40,1
2021-10-08 14:04:40,2
2021-10-08 17:13:40,1
2021-10-08 19:33:40,2
2021-10-08 22:33:40,1
2021-10-09 01:52:40,0
2021-10-09 03:18:40,1
2021-10-09 06:03:40,0
2021-10-09 09:33:40,1
2021-10-09 14:19:40,2
2021-10-09 17:56:40,1
2021-10-09 21:12:40,0
2021-10-10 01:04:40,1
2021-10-10 05:22:40,2
2021-10-10 09:38:40,1
2021-10-10 13:06:40,2
2021-10-10 14:22:40,1
2021-10-10 15:54:40,0
2021-10-10 18:15:40,1
2021-10-10 21:20:40,2
2021-10-11 01:36:40,3
2021-10-11 03:39:40,4
2021-10-11 06:45:40,5
2021-10-11 10:24:40,4
2021-10-11 12:09:40,3
2021-10-11 14:47:40,2
2021-10-11 18:09:40,3
2021-10-11 19:11:40,2
2021-10-11 23:50:40,3
2021-10-12 01:29:40,4
2021-10-12 04:18:40,5
2021-10-12 05:14:40,6
2021-10-12 07:54:40,5
2021-10-12 08:33:40,4
2021-10-12 12:10:40,5
2021-10-12 12:21:40,4
2021-10-12 13:29:40,3
2021-10-12 14:38:40,4
2021-10-12 18:43:40,5
2021-10-12 21:58:40,6
2021-10-13 01:30:40,5
2021-10-13 04:49:40,6
2021-10-13 07:57:40,5
2021-10-13 10:53:40,6
2021-10-13 12:55:40,5
2021-10-13 16:22:40,4
2021-10-13 17:08:40,5
2021-10-13 22:08:40,4
2021-10-13 23:46:40,3
2021-10-14 04:39:40,4
2021-10-14 05:55:40,3
2021-10-14 10:16:40,4
2021-10-14 13:52:40,5
2021-10-14 18:43:40,4
2021-10-14 22:37:40,5
2021-10-14 22:51:40,6
2021-10-14 23:42:40,5
2021-10-15 00:43:40,6
2021-10-15 01:02:40,5
2021-10-15 04:47:40,4
2021-10-15 09:16:40,3
2021-10-15 09:36:40,2
2021-10-15 12:13:40,3
2021-10-15 15:49:40,2
2021-10-15 17:28:40,3
2021-10-15 22:03:40,4
2021-10-16 02:35:40,3
2021-10-16 04:01:40,2
2021-10-16 08:08:40,1
2021-10-16 13:07:40,0
2021-10-16 13:47:40,1
2021-10-16 14:21:40,2
2021-10-16 18:05:40,3
2021-10-16 20:14:40,2
2021-10-17 00:30:40,1
2021-10-17 00:51:40,2
2021-10-17 04:04:40,3
2021-10-17 05:38:40,4
2021-10-17 07:12:40,3
2021-10-17 09:28:40,2
2021-10-17 10:39:40,3
2021-10-17 12:02:40,2
2021-10-17 15:29:40,3
2021-10-17 18:56:40,4
2021-10-17 22:34:40,3
2021-10-17 23:49:40,2
2021-10-18 03:52:40,1
2021-10-18 04:28:40,0
2021-10-18 07:03:40,1
2021-10-18 12:03:40,2
2021-10-18 12:37:40,3
2021-10-18 15:20:40,4
2021-10-18 18:15:40,3
2021-10-18 19:28:40,4
2021-10-18 22:05:40,3
2021-10-18 23:33:40,2
2021-10-19 03:26:40,3
2021-10-19 07:57:40,4
2021-10-19 08:21:40,3
2021-10-19 10:27:40,4
2021-10-19 13:47:40,3
2021-10-19 16:39:40,2
2021-10-19 17:31:40,3
2021-10-19 19:24:40,2
2021-10-19 19:56:40,3
2021-10-20 00:05:40,2
2021-10-20 01:57:40,3
2021-10-20 04:43:40,4
2021-10-20 09:32:40,3
2021-10-20 13:21:40,2
2021-10-20 14:31:40,3
2021-10-20 18:35:40,4
2021-10-20 22:09:40,5
2021-10-21 02:37:40,4
2021-10-21 03:04:40,5
2021-10-21 04:02:40,4
2021-10-21 04:43:40,3
2021-10-21 07:13:40,4
2021-10-21 07:30:40,3
2021-10-21 11:32:40,2
2021-10-21 16:03:40,3
2021-10-21 18:12:40,2
2021-10-21 19:38:40,1
2021-10-21 19:48:40,0
2021-10-21 22:53:40,1
2021-10-22 03:33:40,0
2021-10-22 08:13:40,1
2021-10-22 13:09:40,2
2021-10-22 15:28:40,1
2021-10-22 17:35:40,2
2021-10-22 20:17:40,1
2021-10-22 23:57:40,0
2021-10-23 04:55:40,1
2021-10-23 06:39:40,2
2021-10-23 10:52:40,3
2021-10-23 15:03:40,4
2021-10-23 16:18:40,5
2021-10-23 21:01:40,6
2021-10-24 01:18:40,5
2021-10-24 02:18:40,4
2021-10-24 05:53:40,5
2021-10-24 10:05:40,4
2021-10-24 14:35:40,5
2021-10-24 16:38:40,6
2021-10-24 18:41:40,5
2021-10-24 21:22:40,4
2021-10-25 02:15:40,3
2021-10-25 03:09:40,2
2021-10-25 06:44:40,1
2021-10-25 10:03:40,0
2021-10-25 10:43:40,1
2021-10-25 14:38:40,2
2021-10-25 15:20:40,1
2021-10-25 20:13:40,0
2021-10-26 00:37:40,1
2021-10-26 04:02:40,0
2021-10-26 07:40:40,1
2021-10-26 09:19:40,0
2021-10-26 11:16:40,1
2021-10-26 15:57:40,0
2021-10-26 17:09:40,1
2021-10-26 18:51:40,0
2021-10-26 19:53:40,1
2021-10-26 22:22:40,0
2021-10-26 23:26:40,1
2021-10-27 04:24:40,0
2021-10-27 05:24:40,1
2021-10-27 07:53:40,0
2021-10-27 09:43:40,1
2021-10-27 14:04:40,2
2021-10-27 16:16:40,3
2021-10-27 20:08:40,2
2021-10-27 23:19:40,1
2021-10-27 23:49:40,2
2021-10-28 00:43:40,1
2021-10-28 02:37:40,2
2021-10-28 03:08:40,3
2021-10-28 05:31:40,4
2021-10-28 09:07:40,3
2021-10-28 11:03:40,4
2021-10-28 15:19:40,5
2021-10-28 18:31:40,4
2021-10-28 20:41:40,5
2021-10-28 21:53:40,4
2021-10-28 23:10:40,3
2021-10-29 04:02:40,4
2021-10-29 05:22:40,5
2021-10-29 08:20:40,6
2021-10-29 08:42:40,5
2021-10-29 12:17:40,6
2021-10-29 12:21:40,5
2021-10-29 16:13:40,6
2021-10-29 19:06:40,5
2021-10-29 23:23:40,4
2021-10-30 01:25:40,5
2021-10-30 04:49:40,4
2021-10-30 05:29:40,3
2021-10-30 05:36:40,4
2021-10-30 09:48:40,5
2021-10-30 14:08:40,4
2021-10-30 15:38:40,3
2021-10-30 17:28:40,2
2021-10-30 19:05:40,1
2021-10-30 22:17:40,0
2021-10-30 23:30:40,1
2021-10-31 01:42:40,0
2021-10-31 05:56:40,1
2021-10-31 09:36:40,2
2021-10-31 13:35:40,1
2021-10-31 14:07:40,0
2021-10-31 19:04:40,1
2021-10-31 22:36:40,0
2021-10-31 23:12:40,1
2021-11-01 02:00:40,0
2021-11-01 05:17:40,1
2021-11-01 09:25:40,0
2021-11-01 11:07:40,1
2021-11-01 14:48:40,2
2021-11-01 15:31:40,3
2021-11-01 18:39:40,2
2021-11-01 21:37:40,3
2021-11-01 22:10:40,4
2021-11-01 22:34:40,3
2021-11-02 00:25:40,4
2021-11-02 02:27:40,3
2021-11-02 04:58:40,4
2021-11-02 05:03:40,5
2021-11-02 05:44:40,6
2021-11-02 08:23:40,5
2021-11-02 12:00:40,4
2021-11-02 12:46:40,3
2021-11-02 14:36:40,4
2021-11-02 16:46:40,5
2021-11-02 20:15:40,6
2021-11-02 23:32:40,5
